timestamp,city,aqi,weather_icon,wind_speed,humidity,temperature,pm25,pm10,o3,no2,so2,co
2025-04-01T14:20:26.766690+07:00,Trà Vinh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.9 km/h,54%,31.1°C,11.4,N/A,N/A,N/A,N/A,N/A
2025-04-01T15:26:44.771156+07:00,Trà Vinh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,53%,31.1°C,11.4,N/A,N/A,N/A,N/A,N/A
2025-04-01T16:22:12.882493+07:00,Trà Vinh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.4 km/h,57%,31.1°C,11.4,N/A,N/A,N/A,N/A,N/A
2025-04-01T17:21:38.975453+07:00,Trà Vinh,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,19.6 km/h,63%,30.0°C,7.0,N/A,N/A,N/A,N/A,N/A
2025-04-01T18:17:39.319642+07:00,Trà Vinh,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.6 km/h,76%,28.9°C,7.0,N/A,N/A,N/A,N/A,N/A
2025-04-01T19:40:14.217876+07:00,Trà Vinh,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,79%,27.8°C,5.6,N/A,N/A,N/A,N/A,N/A
2025-04-01T20:30:32.738409+07:00,Trà Vinh,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.9 km/h,80%,27.8°C,5.6,N/A,N/A,N/A,N/A,N/A
2025-04-01T21:20:12.557778+07:00,Trà Vinh,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.9 km/h,78%,27.2°C,5.6,N/A,N/A,N/A,N/A,N/A
2025-04-01T22:21:45.043941+07:00,Trà Vinh,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.9 km/h,77%,27.2°C,5.6,N/A,N/A,N/A,N/A,N/A
2025-04-01T23:24:20.260878+07:00,Trà Vinh,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.2 km/h,81%,27.2°C,5.5,N/A,N/A,N/A,N/A,N/A
2025-04-02T00:18:55.528464+07:00,Trà Vinh,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.6 km/h,86%,27.2°C,5.5,N/A,N/A,N/A,N/A,N/A
2025-04-02T01:26:25.130004+07:00,Trà Vinh,31,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.9 km/h,92%,25.0°C,5.5,N/A,N/A,N/A,N/A,N/A
2025-04-02T02:16:22.768921+07:00,Trà Vinh,43,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.5 km/h,94%,25.0°C,7.8,N/A,N/A,N/A,N/A,N/A
2025-04-02T04:18:52.455206+07:00,Trà Vinh,43,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.7 km/h,93%,25.0°C,7.8,N/A,N/A,N/A,N/A,N/A
2025-04-02T05:19:08.081475+07:00,Trà Vinh,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.3 km/h,92%,23.9°C,8.1,N/A,N/A,N/A,N/A,N/A
2025-04-02T06:19:10.014595+07:00,Trà Vinh,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.3 km/h,93%,23.9°C,8.1,N/A,N/A,N/A,N/A,N/A
2025-04-02T08:27:14.079363+07:00,Trà Vinh,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.5 km/h,81%,26.1°C,7.2,N/A,N/A,N/A,N/A,N/A
2025-04-02T10:01:42.093567+07:00,Trà Vinh,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.1 km/h,70%,28.9°C,7.2,N/A,N/A,N/A,N/A,N/A
2025-04-02T10:40:13.012919+07:00,Trà Vinh,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.1 km/h,70%,28.9°C,3.9,N/A,N/A,N/A,N/A,N/A
2025-04-02T11:23:18.827445+07:00,Trà Vinh,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,24.6 km/h,67%,28.9°C,3.9,N/A,N/A,N/A,N/A,N/A
2025-04-02T12:21:17.058411+07:00,Trà Vinh,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.7 km/h,64%,28.9°C,3.9,N/A,N/A,N/A,N/A,N/A
2025-04-02T13:28:00.602515+07:00,Trà Vinh,22,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.2 km/h,60%,28.9°C,3.9,N/A,N/A,N/A,N/A,N/A
2025-04-02T14:19:36.136652+07:00,Trà Vinh,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,25.3 km/h,64%,28.9°C,3.6,N/A,N/A,N/A,N/A,N/A
2025-04-02T15:26:55.832681+07:00,Trà Vinh,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,24.6 km/h,67%,27.8°C,3.6,N/A,N/A,N/A,N/A,N/A
2025-04-02T16:21:49.453497+07:00,Trà Vinh,19,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.0 km/h,68%,27.8°C,3.6,N/A,N/A,N/A,N/A,N/A
2025-04-02T17:21:24.588673+07:00,Trà Vinh,26,/dl/web/weather/ic-w-06-rain-full.svg,21.9 km/h,71%,27.2°C,4.7,N/A,N/A,N/A,N/A,N/A
2025-04-02T18:16:48.472195+07:00,Trà Vinh,26,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,21.9 km/h,72%,27.2°C,4.7,N/A,N/A,N/A,N/A,N/A
2025-04-02T19:39:03.732502+07:00,Trà Vinh,41,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.6 km/h,75%,26.1°C,7.5,N/A,N/A,N/A,N/A,N/A
2025-04-02T20:29:42.713050+07:00,Trà Vinh,41,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,77%,26.1°C,7.5,N/A,N/A,N/A,N/A,N/A
2025-04-02T21:19:41.439585+07:00,Trà Vinh,41,/dl/web/weather/ic-w-12-night-rain-full.svg,19.3 km/h,78%,26.1°C,7.5,N/A,N/A,N/A,N/A,N/A
2025-04-02T22:21:07.177855+07:00,Trà Vinh,41,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.9 km/h,80%,26.1°C,7.5,N/A,N/A,N/A,N/A,N/A
2025-04-02T23:25:50.632848+07:00,Trà Vinh,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.8 km/h,79%,26.1°C,13.9,N/A,N/A,N/A,N/A,N/A
2025-04-03T00:17:33.973392+07:00,Trà Vinh,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.3 km/h,78%,26.1°C,13.9,N/A,N/A,N/A,N/A,N/A
2025-04-03T01:28:07.113841+07:00,Trà Vinh,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,21.9 km/h,78%,26.1°C,13.9,N/A,N/A,N/A,N/A,N/A
2025-04-03T02:16:41.738146+07:00,Trà Vinh,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,79%,26.1°C,15.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T03:21:46.978025+07:00,Trà Vinh,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,79%,26.1°C,15.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T04:18:44.877318+07:00,Trà Vinh,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.0 km/h,79%,26.1°C,15.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T05:18:35.592285+07:00,Trà Vinh,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.4 km/h,78%,26.1°C,10.9,N/A,N/A,N/A,N/A,N/A
2025-04-03T06:18:39.721859+07:00,Trà Vinh,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.1 km/h,78%,26.1°C,10.9,N/A,N/A,N/A,N/A,N/A
2025-04-03T08:26:05.179673+07:00,Trà Vinh,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.6 km/h,66%,27.8°C,13.6,N/A,N/A,N/A,N/A,N/A
